# run,row,col,
1,638,1063
1,3363,1927
1,2281,942
1,1505,2398
1,2348,3764
1,3623,993
1,1327,3304
1,477,1931
1,3282,3897
1,400,1381
1,3654,2739
1,4036,3430
1,1502,3023
1,3032,794
1,1152,2305
1,2592,828
1,3405,2256
1,1933,3864
1,3172,1363
1,3536,1812
1,3391,1398
1,1686,3216
1,2554,3253
1,2368,3508
1,3996,1873
1,3784,2566
1,3497,3518
1,2638,2350
1,3290,2458
1,541,911
1,3682,2160
1,2503,1125
1,2144,293
1,2339,1320
1,1983,3947
1,3053,3160
1,3564,1016
1,2262,1309
1,3014,431
1,1067,414
1,3511,3333
1,1160,2825
1,908,1481
1,2906,2549
1,1813,2054
1,1308,471
1,2449,340
1,2093,3990
1,2174,1662
1,3989,1261
1,3455,1801
1,877,3602
1,2112,2594
1,2362,816
2,2644,1217
2,694,1075
2,977,3825
2,272,1415
2,1046,1331
2,856,3489
2,2538,1103
2,3917,2548
2,270,2504
2,1741,2172
2,1229,4064
2,2333,4052
2,3017,4057
2,3208,1888
2,3188,1888
2,3321,941
2,401,780
2,2012,2409
2,2153,2918
2,1064,3864
2,3214,2784
2,2623,397
2,990,1548
2,3643,2809
2,591,3068
2,2557,1043
2,1682,180
2,3088,2402
2,1944,4016
2,1129,2388
2,2909,2577
2,2544,2212
2,224,2387
2,2720,4017
2,2566,2336
2,2900,4102
2,2087,3804
2,3668,2550
2,2578,3854
2,1049,489
2,3732,1695
2,1445,749
2,356,1450
2,3324,1341
2,601,2518
2,2276,3082
2,634,2875
2,138,3372
2,2855,1190
2,2539,1221
2,3118,734
2,3380,1806
2,3193,2744
2,439,1542
3,2782,4062
3,1694,267
3,1274,3013
3,439,1509
3,3299,973
3,2445,1434
3,3184,1946
3,3977,2150
3,3391,770
3,1596,2780
3,1551,3565
3,1126,2429
3,3334,2479
3,2623,2423
3,1476,4184
3,755,1270
3,2499,1938
3,1165,3189
3,3007,2951
3,968,1991
3,1140,1780
3,334,748
3,600,2152
3,2258,237
3,903,1124
3,2858,2746
3,2068,2423
3,910,1870
3,2150,3651
3,723,1779
3,1483,1907
3,1247,1569
3,1014,3627
3,3034,2398
3,1165,3612
3,156,3589
3,236,3183
3,3527,3044
3,3972,2796
3,2582,3228
3,1601,771
3,3325,3203
3,1638,2171
3,3592,3557
3,1966,880
3,195,3656
3,183,1842
3,1107,2360
3,1424,1649
3,1364,1507
3,2104,3295
3,3191,3513
3,682,2930
3,1255,2303
4,776,1285
4,2028,2863
4,2315,2140
4,3897,1028
4,2872,673
4,2057,3583
4,2411,2455
4,2099,1374
4,2422,2125
4,630,1483
4,3195,1553
4,3294,2762
4,2214,3024
4,1116,3666
4,2151,2972
4,544,1210
4,3255,3934
4,1343,3591
4,1520,883
4,369,543
4,2850,2615
4,3302,2940
4,3969,3289
4,680,2544
4,1062,398
4,3300,3981
4,3279,3523
4,1047,1844
4,2533,3355
4,2758,1512
4,3291,1933
4,2322,2208
4,2250,2111
4,3889,1539
4,2796,3570
4,3581,1444
4,1186,1837
4,1442,1492
4,2525,1900
4,625,3620
4,3189,1631
4,1931,190
4,430,2470
4,2397,2339
4,721,1726
4,1269,3363
4,1963,4042
4,734,3613
4,1948,3589
4,3983,703
4,2049,3519
4,2302,2915
4,3139,2253
4,1238,513
5,1449,4140
5,920,1260
5,1709,227
5,2717,1327
5,2179,1425
5,2330,1279
5,2686,345
5,3367,790
5,2789,1460
5,2056,4018
5,3588,845
5,1934,2541
5,1785,3189
5,2517,3028
5,1323,4059
5,553,2018
5,2428,2038
5,2125,984
5,1108,716
5,2334,1093
5,3556,3712
5,269,3255
5,3931,811
5,1117,650
5,2037,3204
5,1619,315
5,2202,4019
5,1829,3501
5,2391,3481
5,2342,2133
5,2231,4103
5,613,3665
5,2382,3102
5,798,2906
5,1425,3639
5,2789,2010
5,2748,387
5,1573,1963
5,616,3728
5,2172,2976
5,3306,2608
5,1066,3576
5,4039,3451
5,1844,2622
5,2294,3195
5,2388,3529
5,3637,2240
5,1429,2598
5,1724,2075
5,779,2440
5,1686,3361
5,2762,674
5,1741,3424
5,1152,4146
6,1786,3147
6,3026,3160
6,2327,2158
6,2799,428
6,909,1909
6,3990,2795
6,3187,752
6,3819,699
6,3188,782
6,2392,2993
6,3167,2304
6,883,2104
6,1352,2745
6,1914,2329
6,3693,3348
6,2365,3800
6,2588,3363
6,1996,3979
6,3713,1687
6,2282,2989
6,929,1654
6,3040,996
6,2250,3381
6,1991,3884
6,930,1471
6,2014,1971
6,267,2045
6,3435,2160
6,3953,3463
6,2620,3974
6,2272,2019
6,912,1869
6,2049,4138
6,2689,2189
6,486,2107
6,2492,923
6,3050,2711
6,1751,640
6,2582,3971
6,1013,1347
6,2471,1398
6,851,1724
6,2142,1938
6,2322,775
6,2276,3468
6,2205,2081
6,2338,1879
6,2030,2996
6,1897,1802
6,1574,2349
6,2370,2340
6,1247,318
6,4035,3551
6,3304,1717
7,3419,1169
7,3943,3539
7,2764,3551
7,2371,2915
7,1769,3723
7,1706,4173
7,3353,2338
7,4066,745
7,1552,3323
7,811,3421
7,3273,1109
7,3061,3300
7,2145,891
7,3128,2904
7,468,2553
7,3324,3037
7,1998,2446
7,1145,1343
7,2369,3189
7,3305,739
7,177,1988
7,3400,1490
7,1066,1360
7,3690,1572
7,1017,3189
7,479,2617
7,1643,2027
7,419,3297
7,2912,998
7,1986,3681
7,584,3057
7,1684,465
7,1014,2119
7,2743,1888
7,2492,2531
7,2186,3957
7,915,1977
7,3881,2475
7,977,3582
7,3130,3381
7,1046,2775
7,780,2488
7,871,3093
7,1642,1032
7,1345,3768
7,1458,312
7,3426,2607
7,502,3730
7,413,3780
7,3125,1656
7,1106,3688
7,4010,2223
7,1015,3513
7,2617,3190
8,1211,2525
8,2571,1877
8,3171,1913
8,527,983
8,261,3737
8,410,1500
8,2457,1826
8,2284,3981
8,2562,2963
8,348,1317
8,1374,3058
8,2313,241
8,1311,1560
8,436,1775
8,3618,648
8,1395,968
8,2072,2374
8,2430,1455
8,1408,3681
8,3679,1045
8,919,1323
8,3157,3913
8,2019,953
8,2117,3346
8,3034,2847
8,385,3440
8,3371,2144
8,1805,2190
8,3334,3296
8,2775,1166
8,1777,1555
8,671,1782
8,2856,3496
8,1629,459
8,1287,2391
8,2953,1716
8,3063,2814
8,1038,3876
8,355,3631
8,3461,1906
8,3158,1795
8,3738,885
8,1260,3830
8,3223,4039
8,2776,1760
8,1375,1811
8,1376,2372
8,975,2826
8,276,1637
8,2867,1921
8,597,3313
8,3101,2304
8,1950,1107
8,3737,3439
9,1780,1749
9,2556,2759
9,1003,3995
9,2071,3586
9,892,3283
9,2410,1132
9,2407,2371
9,1237,3644
9,2398,1432
9,3459,1356
9,2878,2300
9,2215,1518
9,1042,1984
9,992,1834
9,1788,3827
9,1076,3112
9,3103,3610
9,3355,525
9,1023,3637
9,429,2132
9,3123,890
9,1305,2925
9,1583,1736
9,457,2199
9,820,2476
9,2750,2840
9,2446,1527
9,1060,185
9,1921,1140
9,679,783
9,3976,2560
9,2885,3137
9,2941,1868
9,511,2738
9,1336,2102
9,3856,1489
9,1870,4192
9,3958,522
9,3370,1501
9,3128,1914
9,281,2029
9,3948,3597
9,796,1213
9,3236,1827
9,2931,1171
9,2180,2064
9,1402,2217
9,2303,2140
9,3713,1125
9,3928,2376
9,1200,722
9,3610,3284
9,1324,4038
9,2925,608
10,1888,4174
10,951,1961
10,2403,2077
10,258,2325
10,3595,1259
10,2207,3175
10,3027,1785
10,2433,2807
10,2747,1344
10,601,3078
10,195,1423
10,3417,3529
10,849,2047
10,3253,1352
10,3698,2505
10,3238,2068
10,1950,3402
10,1778,1115
10,3972,1443
10,3478,2477
10,759,2697
10,1754,2645
10,2510,3035
10,3862,3668
10,1030,1336
10,1630,2640
10,1540,2102
10,597,3332
10,3634,968
10,1807,390
10,1160,4061
10,3125,3587
10,1667,361
10,810,3901
10,2930,690
10,3353,2397
10,830,1701
10,2667,2310
10,1153,2159
10,826,2040
10,1368,1435
10,3516,3055
10,321,3752
10,2019,3656
10,4054,648
10,1541,467
10,3331,3727
10,325,1076
10,2166,1409
10,1534,1547
10,3371,2398
10,3297,3185
10,2602,210
10,1347,3813
11,3314,1765
11,3099,2806
11,3442,585
11,3863,956
11,1117,269
11,3581,2475
11,1268,3975
11,3531,2399
11,662,1591
11,647,1444
11,357,3608
11,2850,1967
11,2842,959
11,2370,3670
11,2061,2854
11,3267,3867
11,818,2634
11,2442,310
11,3764,1118
11,1223,2520
11,2775,1175
11,3596,1384
11,668,3373
11,682,2584
11,3135,3783
11,2636,908
11,922,411
11,3847,1139
11,1991,3355
11,2928,1783
11,1427,758
11,1357,1768
11,3346,2498
11,3781,3841
11,932,2015
11,514,2980
11,2162,1306
11,3544,1454
11,3270,749
11,3502,1358
11,2294,3817
11,1328,4193
11,3439,2710
11,444,1820
11,2484,391
11,460,3396
11,2863,3367
11,1958,3130
11,1728,1966
11,1439,274
11,2141,184
11,3991,3128
11,3349,3367
11,2648,1415
12,4070,928
12,288,1222
12,2299,1287
12,2613,1061
12,762,3926
12,3664,1566
12,4072,549
12,3326,1081
12,1517,3036
12,2402,3085
12,3415,600
12,2110,1825
12,3152,658
12,1962,3782
12,622,3603
12,2554,4009
12,1111,1817
12,3333,4005
12,2456,3967
12,2715,2505
12,1001,1321
12,3478,3906
12,3979,736
12,1672,2271
12,2402,3366
12,553,614
12,2243,2612
12,1729,676
12,2193,611
12,1655,2285
12,2767,1614
12,1443,4134
12,1256,3909
12,2012,3048
12,3423,2631
12,3901,776
12,2058,3967
12,3458,2059
12,249,3289
12,2967,3031
12,1288,2681
12,1626,1071
12,1984,2426
12,3809,3310
12,1910,1949
12,3292,503
12,2497,1918
12,748,3516
12,390,1793
12,3374,645
12,3354,451
12,3688,3696
12,2575,1947
12,3935,530
13,2173,1040
13,2715,2796
13,641,1223
13,855,3956
