# run,row,col,
1,6294,5306
1,7875,5080
1,3619,1087
1,4747,5584
1,1771,7350
1,6401,1180
1,1573,1996
1,2866,6147
1,7585,4518
1,7220,5689
1,4541,1665
1,6148,5195
1,2265,7397
1,5200,2375
1,7878,6539
1,4395,3685
1,2280,1469
1,3550,833
1,2067,4838
1,2219,2156
1,2210,2195
1,4924,6769
1,1408,5423
2,6606,2397
2,5658,313
2,7330,4752
2,3407,6337
2,6381,4225
2,4834,2536
2,4275,4652
2,493,2696
2,2334,3875
2,1776,5565
2,4905,1236
2,856,2845
2,4015,3479
2,6985,6214
2,1928,6149
2,2693,1340
2,1915,6465
2,3097,6562
2,3770,3814
2,1540,1788
2,6062,5826
2,5689,2011
2,2236,3535
3,3466,7128
3,3544,1051
3,1508,1982
3,6616,465
3,6518,6871
3,4764,1244
3,5967,1354
3,2870,6901
3,6559,2745
3,6301,2248
3,7299,6498
3,5209,3635
3,7863,6264
3,1004,1900
3,1857,7607
3,4235,962
3,5659,1842
3,4157,4062
3,880,6434
3,1798,911
3,499,2825
3,7505,5502
3,4791,6020
4,2009,4691
4,5873,5756
4,4395,4824
4,3020,5374
4,5156,1151
4,3867,1049
4,6982,4021
4,794,3639
4,4638,5100
4,4649,4208
4,5570,6023
4,4560,5747
4,5456,2755
4,3010,3620
4,489,1314
4,3232,3415
4,6610,6289
4,1146,7640
4,4794,6909
4,6604,1149
4,2347,4352
4,2533,1205
4,5957,3993
5,3951,5066
5,2126,2429
5,1997,2310
5,1935,2122
5,5753,5242
5,3300,7617
5,3370,4180
5,4343,7165
5,7118,3550
5,7751,6530
5,2014,1410
5,5783,4269
5,4680,6178
5,7733,6816
5,4726,1598
5,1909,6493
5,4350,4595
5,4692,5605
5,6285,1100
5,2962,7186
5,5573,863
5,4703,6518
5,1415,6554
6,2996,1648
6,881,3310
6,5680,3014
6,6537,862
6,3146,6898
6,6965,6058
6,6585,421
6,4664,1376
6,2363,6875
6,6787,3672
6,2530,5650
6,2696,5195
6,2229,4037
6,5002,4035
6,3545,3937
6,6398,1929
6,319,2010
6,4426,1260
6,4392,943
6,5509,2372
6,2737,4810
6,4598,4441
6,6118,1088
7,4548,2482
7,5153,6611
7,4346,4477
7,1631,1197
7,5695,5365
7,810,6162
7,7250,6261
7,4215,5719
7,6436,6304
7,3098,1183
7,6470,2915
7,4875,6900
7,4020,4446
7,1774,6464
7,6937,4077
7,4144,4273
7,3902,1476
7,6442,4904
7,3823,815
7,1391,2036
7,6805,2841
7,5700,6183
7,1148,7021
8,955,7658
8,2285,3762
8,3864,5881
8,4453,4488
8,3859,1686
8,4586,2058
8,5225,1165
8,5820,4145
8,4800,2579
8,6434,4512
8,2925,1306
8,5691,4608
8,5060,5873
8,5477,3731
8,5129,4907
8,6248,464
8,5556,5208
8,5270,1607
8,6116,4454
8,2622,7564
8,6833,522
8,3973,792
8,2058,6541
9,4115,6714
9,1467,2960
9,8091,6607
9,2349,6533
9,6267,6790
9,6599,6371
9,6389,1057
9,2390,5786
9,1592,7395
9,2654,3939
9,1548,3101
9,6698,2356
9,3302,6101
9,2429,6127
9,3025,5903
9,3995,3580
9,5157,6027
9,4387,6607
9,3120,5585
9,3511,5528
9,5796,7062
9,6029,7110
9,8426,5933
10,6613,1210
10,495,1374
10,6021,6874
10,5425,836
10,6830,2911
10,1434,4996
10,4086,5527
10,1123,733
10,3570,5703
10,3308,6921
10,5551,1837
10,5047,4275
10,1795,746
10,2198,4751
10,3176,6745
10,6074,2293
10,576,2534
10,888,1299
10,5579,6997
10,2671,6427
10,5806,6618
10,4671,4595
10,3272,962
11,5507,5586
11,5266,3152
11,5506,6212
11,2196,6372
11,855,966
11,5331,2762
11,3083,6367
11,7224,5038
11,1306,5723
11,7161,6110
11,4113,4587
11,1562,7117
11,7687,5342
11,5694,3063
11,5993,5108
11,5054,6976
11,2506,1047
11,5372,1235
11,6847,3799
11,1307,3046
11,6067,3598
11,4760,1044
11,5001,3007
12,5292,3486
12,5440,7106
12,3272,6435
12,2527,5776
12,5185,7272
12,4022,1796
12,4671,6497
12,5899,1567
12,1913,2295
12,4838,922
12,3744,5411
12,4742,4684
12,6383,3919
12,5993,5480
12,6092,6406
12,3829,5605
12,3412,707
12,6521,6210
12,4953,4902
12,5700,6511
